Optimal Loss Cost ($\times 10^9$),LCOS,Scenario
0.4714670651086596,17.17306529523633,CL60–15 TWh
0.2357335325543298,16.98377121252743,CL60–15 TWh
0.1178667662771649,17.06737427332398,CL60–15 TWh
0.7167122626525989,16.93041748070191,CL60–15 TWh
0.9429341302173194,17.18562656462435,CL60–15 TWh
0.2357335325543298,16.77559126694777,CL60–15 TWh
0.2357335325543298,17.1108273461682,CL60–15 TWh
0.4714670651086596,17.1108273461682,CL60–15 TWh
0.1178667662771649,17.11841522866014,CL60–15 TWh
0.9429341302173194,17.1108273461682,CL60–15 TWh
0.4714670651086596,17.18155421321415,CL60–15 TWh
1.060800896494484,17.03025081408959,CL60–15 TWh
0.1929157588228288,16.89456133600708,CL60–15 TWh
1.060800896494484,17.07843146836061,CL60–15 TWh
0.5893338313858244,16.5233043854209,CL60–15 TWh
0.5893338313858244,16.57714604631982,CL60–15 TWh
0.1139104730566945,16.32411637026946,CL60–15 TWh
1.8691760666688169,16.31231405945211,CL60–15 TWh
2.613506742095181,15.93406360445278,CL60–15 TWh
0.5210037308877312,16.18242718088447,CL60–15 TWh
0.39075279816579833,16.21922709557728,CL60–15 TWh
0.1311220466790764,16.19945480280544,CL60–15 TWh
0.1311220466790764,16.22995651730016,CL60–15 TWh
0.2605018654438656,16.20199432166829,CL60–15 TWh
0.5210037308877312,16.3148099690234,CL60–15 TWh
0.2605018654438656,16.13571209006679,CL60–15 TWh
0.1302509327219328,16.2144908962115,CL60–15 TWh
0.7907891212269479,16.05338972164328,CL60–15 TWh
1.042007461775463,16.32184357903241,CL60–15 TWh
0.02623490169491923,16.54889599463569,CL60–15 TWh
0.1311220466790764,16.33357346357772,CL60–15 TWh
0.033318793160096866,16.49431563001694,CL60–15 TWh
0.2605018654438656,15.93206179240443,CL60–15 TWh
0.2605018654438656,16.25025695560576,CL60–15 TWh
0.5210037308877312,16.25025695560576,CL60–15 TWh
0.1302509327219328,16.26028496763065,CL60–15 TWh
1.042007461775463,16.25025695560577,CL60–15 TWh
0.26224409335815274,16.30631978388451,CL60–15 TWh
0.02623490169491923,16.51850519410565,CL60–15 TWh
0.01388014282156552,16.96444215253026,CL60–15 TWh
1.172258394497395,16.18227004453159,CL60–15 TWh
0.2130249726113207,16.02111569062452,CL60–15 TWh
1.1861836818404219,16.20370431092064,CL60–15 TWh
0.6589909343557903,15.70108099770131,CL60–15 TWh
0.6512546636096639,15.74363485530981,CL60–15 TWh
0.125691481735481,15.46255573355074,CL60–15 TWh
1.99372956752766,15.81507431641135,CL60–15 TWh
2.791146615536707,15.46650181762498,CL60–15 TWh
0.5563226889659107,15.70456112146756,CL60–15 TWh
0.41724201672443306,15.73969369404566,CL60–15 TWh
0.1396472032396239,15.73415285702836,CL60–15 TWh
0.14000147883864342,15.74936885308954,CL60–15 TWh
0.27816134448295543,15.72414974484479,CL60–15 TWh
0.5563226889659107,15.83655979903967,CL60–15 TWh
0.27816134448295543,15.66314056981654,CL60–15 TWh
0.13908067224147772,15.73923379202452,CL60–15 TWh
0.843604897610025,15.56471520095412,CL60–15 TWh
1.112645377931822,15.84053498875274,CL60–15 TWh
0.03128991859254191,16.00716751168537,CL60–15 TWh
0.14000147883864342,15.85195532209512,CL60–15 TWh
0.03556106290339054,16.02165692196278,CL60–15 TWh
0.03556106290339054,15.99350440146025,CL60–15 TWh
0.27816134448295543,15.4620403419608,CL60–15 TWh
0.27816134448295543,15.77074104389401,CL60–15 TWh
0.5563226889659107,15.77074104389401,CL60–15 TWh
0.13908067224147772,15.7821157368192,CL60–15 TWh
1.112645377931822,15.77074104389402,CL60–15 TWh
0.28000295767728683,15.82558106757858,CL60–15 TWh
1.251726050173299,15.70973271540433,CL60–15 TWh
0.2273625641227977,15.53450115610816,CL60–15 TWh
1.2654073464150382,15.71097183637112,CL60–15 TWh
0.7030040813416879,15.22163690781855,CL60–15 TWh
0.6954033612073885,15.27919548480628,CL60–15 TWh
0.1353846706889694,15.00317335426953,CL60–15 TWh
3.296260791940987,15.51981579953516,CL60–15 TWh
2.9178013902257414,15.18180497853404,CL60–15 TWh
0.5815046179494159,15.41358123313404,CL60–15 TWh
0.4361284634620619,15.44768310962741,CL60–15 TWh
0.14633239125007752,15.42701291520669,CL60–15 TWh
0.14633239125007752,15.45672520805496,CL60–15 TWh
0.2907523089747079,15.43319890841677,CL60–15 TWh
0.2907523089747079,15.37548984377037,CL60–15 TWh
