case_id,chunk_id,pool_row_index,name,InitialTemperature,PressureGWC,ReferencePorosity,ReferencePermeability,CushionGasType,InjectionRateDev,InjectionRateOp,ProductionRate,InjectionDurationDev,InjectionDurationOp,ExtractionDurationOp,TEnd,MaxTimeStepSize,CGRatio,CycleLengthDays,FlowRateSm3Day,FlowRateMolM2S,PermeabilityMd,Porosity,PressureMPa,TemperatureC,reservoir_stratum,reservoir_cluster,representative_id,source_row_index,source_field_name
150,0,150,case150_CGCH4_Q11273_CL63.9_CGR3.68_K100_Poro0.190,308.37,7300000.0,0.19,100.0,CH4,-0.42569898155402436,-0.42569898155402436,0.42569898155402436,117.69318555968826,31.96166485531025,31.96166485531025,756.9264826658932,29726.567319242353,3.682323373719195,63.9233297106205,11273.061411559731,0.42569898155402436,100.0,0.19,7.3,35.22,0,5,5,16,Bunter Closure 41
151,0,151,case151_CGH2_Q98072_CL179.6_CGR1.11_K100_Poro0.290,308.51275,7300000.0,0.29,100.0,H2,-3.7034362091174913,-3.7034362091174913,3.7034362091174913,99.7299763310346,89.8038059269557,89.8038059269557,1895.8060948701486,43200.0,1.1105317341689573,179.6076118539114,98071.7963354516,3.7034362091174913,100.0,0.29,7.3,35.36275,0,7,7,3,Bunter Closure 1
152,0,152,case152_CGCO2_Q33293_CL272.7_CGR0.47_K1.6e03_Poro0.230,354.44,29700000.0,0.23,1600.0,CO2,-1.2572150341961825,-1.2572150341961825,1.2572150341961825,63.5056713779965,136.35804521449705,136.35804521449705,2790.666575667937,43200.0,0.46572735241326874,272.7160904289941,33292.685447101816,1.2572150341961825,1600.0,0.23,29.7,81.29,3,14,14,54,Fulmar_021_16
153,0,153,case153_CGCH4_Q385280_CL144.2_CGR2.53_K250_Poro0.150,309.15,8100000.0,0.15,250.0,CH4,-14.549149018617326,-14.549149018617326,14.549149018617326,182.14739597286493,72.08508298436452,72.08508298436452,1623.8490556601553,43200.0,2.5268389579626795,144.17016596872904,385280.3447498795,14.549149018617326,250.0,0.15,8.1,36.0,1,15,15,131,Orrin_012_26
154,0,154,case154_CGCO2_Q22757_CL191.4_CGR1.97_K470_Poro0.220,352.85999999999996,23880000.0,0.22,470.0,CO2,-0.8593589733554575,-0.8593589733554575,0.8593589733554575,188.65520681659518,95.69722873598732,95.69722873598732,2102.5997815363417,43200.0,1.9713758622735398,191.39445747197465,22756.940704547036,0.8593589733554575,470.0,0.22,23.88,79.71,3,0,0,147,Statfjord_009_24
155,0,155,case155_CGN2_Q18561_CL190.4_CGR3.98_K50_Poro0.150,332.26374999999996,14100000.0,0.15,50.0,N2,-0.7009082734668615,-0.7009082734668615,0.7009082734668615,379.41814550351603,95.2241191625089,95.2241191625089,2283.900528753694,43200.0,3.984475244722436,190.4482383250178,18560.960568470346,0.7009082734668615,50.0,0.15,14.1,59.11375,0,18,18,11,Bunter Closure 37
156,0,156,case156_CGCO2_Q12079_CL118.9_CGR2.72_K1.6e03_Poro0.230,368.15999999999997,34800000.0,0.23,1600.0,CO2,-0.45614841753044155,-0.45614841753044155,0.45614841753044155,161.57043700299343,59.47156818880512,59.47156818880512,1351.001800779096,43200.0,2.7167677248740736,118.94313637761024,12079.40198690345,0.45614841753044155,1600.0,0.23,34.8,95.01,3,4,4,55,Fulmar_021_18
157,0,157,case157_CGCH4_Q401691_CL151.5_CGR2.71_K100_Poro0.160,314.27,8900000.0,0.16,100.0,CH4,-15.168841682209763,-15.168841682209763,15.168841682209763,205.36400161569162,75.75415464830459,75.75415464830459,1720.4470945817836,43200.0,2.710927243121018,151.50830929660918,401690.61058483314,15.168841682209763,100.0,0.16,8.9,41.12,0,9,9,17,Bunter Closure 42
158,0,158,case158_CGN2_Q87743_CL107.2_CGR3.14_K1.6e03_Poro0.230,380.03,50700000.0,0.23,1600.0,N2,-3.31340184076631,-3.31340184076631,3.31340184076631,168.25969415548124,53.57604868407995,53.57604868407995,1239.7806678370803,43200.0,3.1405767742905493,107.1520973681599,87743.18015931969,3.31340184076631,1600.0,0.23,50.7,106.88,3,10,10,58,Fulmar_021_25
159,0,159,case159_CGCH4_Q54058_CL217.1_CGR1.59_K100_Poro0.160,314.27,8900000.0,0.16,100.0,CH4,-2.0413640137159326,-2.0413640137159326,2.0413640137159326,172.4813809296011,108.56724517978618,108.56724517978618,2343.826284525325,43200.0,1.5887055128273155,217.13449035957237,54057.96792362615,2.0413640137159326,100.0,0.16,8.9,41.12,0,9,9,17,Bunter Closure 42
160,0,160,case160_CGN2_Q69590_CL252.5_CGR0.92_K100_Poro0.160,314.27,8900000.0,0.16,100.0,N2,-2.6278770862167264,-2.6278770862167264,2.6278770862167264,115.5682700192467,126.26361238712937,126.26361238712937,2640.840517761834,43200.0,0.9152935500127279,252.52722477425874,69589.59513318044,2.6278770862167264,100.0,0.16,8.9,41.12,0,9,9,17,Bunter Closure 42
161,0,161,case161_CGCH4_Q811387_CL112.3_CGR2.91_K100_Poro0.210,330.03215,13500000.0,0.21,100.0,CH4,-30.640019956113758,-30.640019956113758,30.640019956113758,163.25495334835637,56.12734299816864,56.12734299816864,1285.8018133117291,43200.0,2.9086527996467453,112.25468599633729,811387.486424727,30.640019956113758,100.0,0.21,13.5,56.88215,0,3,3,14,Bunter Closure 4
162,0,162,case162_CGCH4_Q248306_CL359.2_CGR2.13_K100_Poro0.210,330.03215,13500000.0,0.21,100.0,CH4,-9.37665235665645,-9.37665235665645,9.37665235665645,382.83041064995064,179.61281690326032,179.61281690326032,3975.0867487151572,43200.0,2.1314203365350233,359.22563380652065,248305.9213944111,9.37665235665645,100.0,0.21,13.5,56.88215,0,3,3,14,Bunter Closure 4
163,0,163,case163_CGCO2_Q11441_CL309.8_CGR0.54_K307_Poro0.180,373.62,41400000.0,0.18,306.6,CO2,-0.4320449676615626,-0.4320449676615626,0.4320449676615626,83.44951363026563,154.87559723443027,154.87559723443027,3180.9614583188713,43200.0,0.5388164121423903,309.75119446886055,11441.111358134725,0.4320449676615626,306.6,0.18,41.4,100.47,1,6,6,61,Fulmar_021_30
164,0,164,case164_CGCO2_Q13691_CL140.1_CGR0.27_K271_Poro0.220,322.38,11500000.0,0.22,271.0,CO2,-0.5170006285795749,-0.5170006285795749,0.5170006285795749,19.17792571061878,70.06900883270976,70.06900883270976,1420.558102364814,43200.0,0.2737005422241124,140.1380176654195,13690.84749631446,0.5170006285795749,271.0,0.22,11.5,49.23,1,12,12,9,Bunter Closure 35
165,0,165,case165_CGCH4_Q58022_CL117.6_CGR1.58_K250_Poro0.150,309.15,8100000.0,0.15,250.0,CH4,-2.1910630998971192,-2.1910630998971192,2.1910630998971192,92.83931128183352,58.79657221349186,58.79657221349186,1268.7707555516706,43200.0,1.5789919001524715,117.59314442698371,58022.19397278038,2.1910630998971192,250.0,0.15,8.1,36.0,1,15,15,131,Orrin_012_26
166,0,166,case166_CGH2_Q1494588_CL102.8_CGR2.58_K1.6e03_Poro0.230,354.44,29700000.0,0.23,1600.0,H2,-56.439395141303514,-56.439395141303514,56.439395141303514,132.50700584268515,51.39702852514303,51.39702852514303,1160.4475763455457,43200.0,2.5781063544921423,102.79405705028606,1494588.4181742074,56.439395141303514,1600.0,0.23,29.7,81.29,3,14,14,54,Fulmar_021_16
167,0,167,case167_CGH2_Q597289_CL136.9_CGR2.24_K100_Poro0.160,314.27,8900000.0,0.16,100.0,H2,-22.55514383949173,-22.55514383949173,22.55514383949173,153.60588935633282,68.45270892374938,68.45270892374938,1522.6600678313205,43200.0,2.243970936598535,136.90541784749877,597289.4760540676,22.55514383949173,100.0,0.16,8.9,41.12,0,9,9,17,Bunter Closure 42
168,0,168,case168_CGCH4_Q24515_CL84.3_CGR1.01_K250_Poro0.150,309.15,8100000.0,0.15,250.0,CH4,-0.9257481069777167,-0.9257481069777167,0.9257481069777167,42.40152374679615,42.170245485821894,42.170245485821894,885.806433463234,34788.03447782883,1.0054843944660463,84.34049097164379,24515.011108314244,0.9257481069777167,250.0,0.15,8.1,36.0,1,15,15,131,Orrin_012_26
