storageunitid,code,sort_order,unitdesignate_trans,stratigraphy_age_trans,stratigraphy_group_trans,stratigraphy_form_trans,stratigraphy_member_trans,stratigraphy_bed,predominant_lithology_trans,geographic_area_trans,storage_unit_type_trans,lat,lon,description,depthmin,depthml,depthmax,pressure_analysis,areamin,areaml,areamax,areasource_trans,area_confidence_trans,grossthicknessmin,grossthicknessml,grossthicknessmax,grossthicknesssource_trans,grossthickness_confidence_trans,estimatereliefml,estimatereliefsource_trans,estimaterelief_confidence_trans,arealsandmin,arealsandml,arealsandmax,arealsandsource_trans,arealsand_confidence_trans,ntgmin,ntgml,ntgmax,ntgsource_trans,ntg_confidence_trans,porositymin,porosityml,porositymax,porositysource_trans,porosity_confidence_trans,diplengthwidthmin,diplengthwidthml,diplengthwidthmax,shape_factor,shallowestdepthmin,shallowestdepthml,shallowestdepthmax,shallowestdepth_source_trans,shallowestdepth_confidence_trans,meandepthmin,meandepthml,meandepthmax,depthsource_trans,depth_confidence_trans,formationtempmin,formationtempml,formationtempmax,formationtempsource_trans,formationtemp_confidence_trans,porepressuremin,porepressureml,porepressuremax,lithostaticpressuremin,lithostaticpressureml,lithostaticpressuremax,fracturepressuremin,fracturepressureml,fracturepressuremax,stressfield_trans,pressuresource_trans,pressure_confidence_trans,salinity,salinitysource_trans,salinity_confidence_trans,storagepermeabilitymin,storagepermeabilityml,storagepermeabilitymax,storagepermeabilitysource_trans,storagepermeability_confidence_trans,storageefficiencymin,storageefficiencyml,storageefficiencymax,extendabove800mtvdss_trans,irreducible_water_saturationmin,irreducible_water_saturationml,irreducible_water_saturationmax,co2endpoint_relpermeabilitymin,co2endpoint_relpermeabilityml,co2endpoint_relpermeabilitymax,sweep_efficiencymin,sweep_efficiencyml,sweep_efficiencymax,ave_gross_prod_rate_per_wellmin,ave_gross_prod_rate_per_wellml,ave_gross_prod_rate_per_wellmax,max_cum_prod_per_wellmin,max_cum_prod_per_wellml,max_cum_prod_per_wellmax,ave_water_prod_rate_per_wellmin,ave_water_prod_rate_per_wellml,ave_water_prod_rate_per_wellmax,lithostratigraphic_name_primary,lithostratigraphic_name_sec,fpc_failure_trans,fpc_confidence_trans,fpc_source_trans,sealreactivity_failure_trans,sealreactivity_confidence_trans,sealreactivity_source_trans,degradation_failure_trans,degradation_confidence_trans,degradation_source_trans,density_failure_trans,density_confidence_trans,density_source_trans,throwfault_failure_trans,throwfault_confidence_trans,throwfault_source_trans,verticalextent_failure_trans,verticalextent_confidence_trans,verticalextent_source_trans,isolation_failure_trans,isolation_severity_trans,isolation_confidence_trans,isolation_source_trans,structural,structural_failure_trans,structural_confidence_trans,structural_source_trans,ddf,ddf_failure_trans,ddf_confidence_trans,ddf_source_trans,dipdirection,dipdirection_failure_trans,dipdirection_confidence_trans,dipdirection_source_trans,dip,dip_failure_trans,dip_confidence_trans,dip_source_trans,rugosity_failure_trans,rugosity_confidence_trans,rugosity_source_trans,hydrodynamics_failure_trans,hydrodynamics_confidence_trans,hydrodynamics_source_trans,pssu_failure_trans,pssu_confidence_trans,pssu_source_trans,welldensity_likelihood_trans,welldensity_confidence_trans,welldensity_source_trans,vintage_likelihood_trans,vintage_confidence_trans,vintage_source_trans,mgc_failure_trans,mgc_confidence_trans,mgc_source_trans,mineralogical_trans,mi_failure_trans,mi_confidence_trans,mi_source_trans,risk_salinity_failure_trans,risk_salinity_confidence_trans,risk_salinity_source_trans,brine_trans,scv_failure_trans,scv_confidence_trans,scv_source_trans,sch_failure_trans,sch_confidence_trans,sch_source_trans,sfc_failure_trans,sfc_confidence_trans,sfc_source_trans,diagenesis_failure_trans,diagenesis_confidence_trans,diagenesis_source_trans,migration_failure_trans,migration_confidence_trans,migration_source_trans,devtype_trans,oilexport_trans,gasexport_trans,activeoilproduction,activemiscwells,misinjectionwells,miscwells,activegasproduction,activewaterinjection,activegasinjection,suspendedwells,abandonedwells,totalwells,wellsource_trans,gocgwc,owc,depthcrest,oilsaturation,oilcompressibility,oilgravity,oilspecificgravity,gasoilratio,gassaturation,gasgravity,fluidpvtsource_trans,fluidpvt_confidence_trans,stoiip,giip,cumoilproduction,cumwaterproduction,cumgasinjection,cumwaterinjection,hydrocarbonsource_trans,hydrocarbon_confidence_trans,cop,copsource_trans,cop_confidence_trans,reference_depth,virgin_reservoir_pressure,virgin_reservoir_temp,gas_compress_factor,oil_formation_vol,water_formation_vol,solution_gas_oil_ratio,condensate_gas_ratio,api_gas_condensate,cum_sales_gas,cum_fuelflare_gas,cum_condensate_prod,condensate_formation_vol,oil_viscosity_at_rev_cond,gas_viscosity_at_rev_cond,grv,porevolume,thicknessarea,codensity,coviscosity,hydrostatic,coheight,pressurecapacity,pvxefactor,initialporepressureatcentroid,finalporepressureatcentroid,finalmaxporepressureshallowest,averageporepressureatcentroid,formationtempatcentrioddepth,temperaturegradient,co2pressuregradientatstorage,formationwatercompress,fluidviscocity,aquifercapacity,rockcompressmin,rockcompressml,rockcompressmax,co2density_ref_depth_virgin_res,co2viscos_ref_depth_virgin_res,estimated_inj_rate_per_well,max_cum_inj_per_well,gas_formation_volume,cum_gas_production,gas_shrinkage_factor,hydrocarbon_storage_capacity,buoyant_trapping_capacity,mc_totalcompressibility,mc_pred_migration_velocity,mc_pore_space_util,mc_open_aquifer_cap,scaled_formation_area,initial_pore_pressure,max_pressure,lithostatic_pressure_centroid,fracture_pressure_centroid,pvmultcombineddev,PVMult_FullyConfined,totalCompressibility,mc_theoretical_capacity_p10,mc_theoretical_capacity_p50,mc_theoretical_capacity_p90,theoretical_capacity_inc_daugthers_p10,theoretical_capacity_inc_daugthers_p50,theoretical_capacity_inc_daugthers_p90,injmodelwellsrate2years10,injmodelpressrate2years10,injmodelwellsrate5years10,injmodelpressrate5years10,injmodelwellsrate10years10,injmodelpressrate10years10,injmodelwellsrate15years10,injmodelpressrate15years10,injmodelwellsrate20years10,injmodelpressrate20years10,injmodelwellsrate40years10,injmodelpressrate40years10,injmodelwellsrate60years10,injmodelpressrate60years10,injmodelwellsrate2years20,injmodelpressrate2years20,injmodelwellsrate5years20,injmodelpressrate5years20,injmodelwellsrate10years20,injmodelpressrate10years20,injmodelwellsrate15years20,injmodelpressrate15years20,injmodelwellsrate20years20,injmodelpressrate20years20,injmodelwellsrate40years20,injmodelpressrate40years20,injmodelwellsrate60years20,injmodelpressrate60years20,injmodelwellsrate2years30,injmodelpressrate2years30,injmodelwellsrate5years30,injmodelpressrate5years30,injmodelwellsrate10years30,injmodelpressrate10years30,injmodelwellsrate15years30,injmodelpressrate15years30,injmodelwellsrate20years30,injmodelpressrate20years30,injmodelwellsrate40years30,injmodelpressrate40years30,injmodelwellsrate60years30,injmodelpressrate60years30,injmodelwellsrate2years40,injmodelpressrate2years40,injmodelwellsrate5years40,injmodelpressrate5years40,injmodelwellsrate10years40,injmodelpressrate10years40,injmodelwellsrate15years40,injmodelpressrate15years40,injmodelwellsrate20years40,injmodelpressrate20years40,injmodelwellsrate40years40,injmodelpressrate40years40,injmodelwellsrate60years40,injmodelpressrate60years40,injmodelwellsrate2years50,injmodelpressrate2years50,injmodelwellsrate5years50,injmodelpressrate5years50,injmodelwellsrate10years50,injmodelpressrate10years50,injmodelwellsrate15years50,injmodelpressrate15years50,injmodelwellsrate20years50,injmodelpressrate20years50,injmodelwellsrate40years50,injmodelpressrate40years50,injmodelwellsrate60years50,injmodelpressrate60years50,injmodelwellsrate2years60,injmodelpressrate2years60,injmodelwellsrate5years60,injmodelpressrate5years60,injmodelwellsrate10years60,injmodelpressrate10years60,injmodelwellsrate15years60,injmodelpressrate15years60,injmodelwellsrate20years60,injmodelpressrate20years60,injmodelwellsrate40years60,injmodelpressrate40years60,injmodelwellsrate60years60,injmodelpressrate60years60,injmodelwellsrate2years70,injmodelpressrate2years70,injmodelwellsrate5years70,injmodelpressrate5years70,injmodelwellsrate10years70,injmodelpressrate10years70,injmodelwellsrate15years70,injmodelpressrate15years70,injmodelwellsrate20years70,injmodelpressrate20years70,injmodelwellsrate40years70,injmodelpressrate40years70,injmodelwellsrate60years70,injmodelpressrate60years70,injmodelwellsrate2years80,injmodelpressrate2years80,injmodelwellsrate5years80,injmodelpressrate5years80,injmodelwellsrate10years80,injmodelpressrate10years80,injmodelwellsrate15years80,injmodelpressrate15years80,injmodelwellsrate20years80,injmodelpressrate20years80,injmodelwellsrate40years80,injmodelpressrate40years80,injmodelwellsrate60years80,injmodelpressrate60years80,injmodelwellsrate2years90,injmodelpressrate2years90,injmodelwellsrate5years90,injmodelpressrate5years90,injmodelwellsrate10years90,injmodelpressrate10years90,injmodelwellsrate15years90,injmodelpressrate15years90,injmodelwellsrate20years90,injmodelpressrate20years90,injmodelwellsrate40years90,injmodelpressrate40years90,injmodelwellsrate60years90,injmodelpressrate60years90,injmodelwellsrate2years100,injmodelpressrate2years100,injmodelwellsrate5years100,injmodelpressrate5years100,injmodelwellsrate10years100,injmodelpressrate10years100,injmodelwellsrate15years100,injmodelpressrate15years100,injmodelwellsrate20years100,injmodelpressrate20years100,injmodelwellsrate40years100,injmodelpressrate40years100,injmodelwellsrate60years100,injmodelpressrate60years100
139,139,139000,Saline Aquifer,Triassic,Bacton Group,Bunter Sandstone Fm,-,-,Sandstone,Southern North Sea,Open  with identified structural/ stratigraphic confinement,54.334928,1.639581,Bunter Sandstone Formation Zone 4,20,55,90,1,10476.34,11640.38,12804.42,BGS Shapefiles,Medium,49,198.63,388.14,PGS Surfaces,Medium,2853.57,PGS Surfaces,Medium,0.9,0.95,1,BGS Shapefiles,Medium,0.71,0.91,1,BGS held wells,Medium,0.05,0.14,0.24,BGS held wells,Medium,-,2.59,-,1,15.06,65.06,115.06,PGS Surfaces,Medium,1571.63,1591.16,1610.69,PGS Surfaces,Medium,11.9518,12.2771,12.6024,Judgement/Analogue,Medium,0.7,0.7,0.7,0.7,0.7,0.8,0.2259,1.249152,3.96957,Not Selected,IHS Database,Low,180000,United Kingdom Oil a,High,10,100,500,Judgement/Analogue,Low,0.1,2,6,Yes,0.2,0.423,0.65,0.1,0.237,0.9,0.12,0.33,0.65,-,-,-,-,-,-,-,-,-,Rot Halite Member,Haisborough Group,High,High,IHS Database,Low,High,United Kingdom Oil a,Low,High,United Kingdom Oil a,Medium,High,PGS seismic,High,High,PGS seismic,Medium,High,PGS seismic,Medium,Low,High,PGS seismic,107.56,Medium,Medium,PGS Surfaces,45,High,Low,Petroleum Geology of,157.68,Medium,Medium,PGS Surfaces,4.64,Medium,Medium,PGS Surfaces,Low,Medium,PGS Surfaces,Unknown,Unknown,-,Unknown,Unknown,-,Low,High,IHS Database,Medium,High,IHS Database,Low,Medium,Judgement/Analogue,No,Low,Low,Judgement/Analogue,High,High,North Sea Formation ,Yes,Low,High,PGS seismic,Low,High,PGS seismic,Medium,High,PGS seismic,Medium,Low,Judgement/Analogue,Low,High,PGS seismic,-,-,-,3,3,0,0,156,0,0,43,204,409,IHS Database,-,-,-,-,-,-,-,-,-,-,-,Unknown,-,-,-,-,-,-,-,Unknown,-,-,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2312128.679,279836.9341,0.017063876,0.324716587,0.029586634,0.754887454,0,-,1817.353884,16.06156999,16.06156999,0.7,16.06156999,112.6042182,65.7408546,3.184398156,0.000353622,0.393069593,0,0.000376112,0.000619932,0.001070376,-,-,-,10,-,-,-,-,-,-,171.5719629,0.6,545.2061652,-109730.2409,16.06156999,15.40778973,17.11976637,30.550272,6.845,-0.063649072,0.000973555,942,445,159,4393,3480,2567,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
141,140,140000,Saline Aquifer,Mid/Upper Jurassic,Cromer Knoll Group,Spilsby Sandstone Fm,-,-,Sandstone,Southern North Sea,Open  no identified structural/ stratigraphic confinement,52.978297,1.076416,Spilsby Sandstone Formation 1,1,20.1,60,1,10459.82,11619.8,12781.78,BGS Shapefiles,Low,3,78.64,269,IHS Database,Low,1114.78,IHS Database,Low,0.98,0.99,1,BGS Shapefiles,Low,0.44,0.83,1,BGS held wells,Low,0.16,0.23,0.28,BGS held wells,Low,-,0.39,-,1,0,20.46,70.46,IHS Database,Medium,601.64,617.17,632.7,IHS Database,Medium,8.61,8.8,8.82,Judgement/Analogue,Medium,0.2,0.2,0.2,0.2,0.2,0.2,0,0.392832,2.43087,Not Selected,IHS Database,Low,39366.29,Judgement/Analogue,Medium,10,100,1000,Judgement/Analogue,Low,0.1,2,6,Yes,0.2,0.423,0.65,0.1,0.237,0.9,0.12,0.33,0.65,-,-,-,-,-,-,-,-,-,Chalk Group,n/a,High,High,IHS Database,High,High,United Kingdom Oil a,Low,High,United Kingdom Oil a,High,High,PGS seismic,High,Medium,PGS seismic,High,High,PGS seismic,Unknown,Unknown,Unknown,-,36.23,Unknown,Unknown,IHS Database,-,Unknown,Unknown,-,125.71,High,Low,PGS Surfaces,0.91,Low,Low,IHS Database,Low,Low,IHS Database,Unknown,Unknown,-,Unknown,Unknown,-,Low,High,IHS Database,High,High,IHS Database,High,Medium,A new velocity model,Yes,Unknown,Unknown,Judgement/Analogue,Unknown,Unknown,-,Not Selected,Medium,Low,The geology of the s,Medium,Low,The geology of the s,Medium,Low,PGS seismic,Low,Low,The geology of the s,Low,High,BGS Shapefiles,-,-,-,5,2,0,0,67,0,0,19,103,196,IHS Database,-,-,-,-,-,-,-,-,-,-,-,Unknown,-,-,-,-,-,-,-,Unknown,-,-,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,913781.072,172696.3986,0.006767758,0.272379667,0.031297019,0.305948314,0,-,940.7797524,6.206423189,6.206423189,0.2,6.206423189,32.13176931,39.10068426,2.671145685,0.000412204,0.815879632,0,0.000316124,0.000498288,0.000814622,-,-,-,10,-,-,-,-,-,-,20.82946479,0.6,282.2339257,-98577.72824,6.206423189,5.429648094,6.032942326,11.849664,20.3,-0.070724697,0.000910491,583,281,73,583,281,73,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
142,141,141000,Saline Aquifer,Permian,Rotliegend Group,Leman Sandstone Fm,-,-,Sandstone,Southern North Sea,Fully Confined (closed box),53.413898,1.65283,Leman Sandstone Formation extent,1,46,90,1,30057.93,33397.7,36737.47,BGS Shapefiles,Low,2.98,122.71,299.74,IHS Database,Low,3134.51,IHS Database,Low,0.6,0.7,0.8,The geology of the s,Medium,0.3,0.9,1,BGS held wells,Medium,0.03,0.13,0.28,BGS held wells,Medium,-,0.44,-,1,696.17,746.17,796.17,IHS Database,Medium,2324.3,2374.3,2424.3,IHS Database,Medium,32.39,36.12,39.85,Judgement/Analogue,Medium,-,-,-,-,-,-,10.44255,14.326464,20.913825,Not Selected,-,Unknown,204000,United Kingdom Oil a,Medium,1,112,500,United Kingdom Oil a,Medium,0.1,2,6,Yes,0.2,0.423,0.65,0.1,0.237,0.9,0.12,0.33,0.65,-,-,-,-,-,-,-,-,-,Zechstein Group,Bunter Shale,Unknown,Unknown,-,Low,High,United Kingdom Oil a,Low,High,United Kingdom Oil a,High,High,PGS seismic,Medium,Medium,PGS seismic,Medium,Medium,PGS seismic,Unknown,Unknown,Unknown,-,135,Medium,Low,United Kingdom Oil a,-,Unknown,Unknown,-,129.19,Medium,Low,PGS seismic,3.71,Medium,Medium,IHS Database,Low,Medium,IHS Database,Low,Medium,United Kingdom Oil a,High,Medium,United Kingdom Oil a,Medium,High,IHS Database,Medium,High,IHS Database,Low,Medium,United Kingdom Oil a,No,Low,Medium,United Kingdom Oil a,Medium,Medium,United Kingdom Oil a,No,Unknown,Unknown,-,Unknown,Unknown,-,Unknown,Unknown,-,Unknown,Unknown,-,Unknown,Unknown,-,-,-,-,8,1,0,0,881,1,3,209,755,1858,IHS Database,-,-,-,-,-,-,-,-,-,-,-,Unknown,-,-,-,-,-,-,-,Unknown,-,-,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4098231.767,335645.1817,0.003674205,-,-,7.610872603,-,-,-,-,-,-,-,97.47735235,37.68578206,-,-,-,-,0.000385995,0.00064048,0.001114905,-,-,-,-,-,-,-,-,-,-,-,-,-,33397.7,-,-,47.486,45.58656,20.3,-,-,-,-,-,3781,3643,3505,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
145,142,142000,Saline Aquifer,Lower Jurassic,Banks Group,Nansen Formation,-,-,-,Northern North Sea,Fully Confined (closed box),60.566989,1.686008,Nansen_003_14,113,137.2,149,0,881.72,979.69,1077.66,ARC GIS UNIT Shape F,Medium,16,43.5,68.5,Jurassic of the CNS/ NNS,Medium,1241,IHS Database,Medium,1,1,1,BGS Shapefiles,Medium,0.5,0.65,0.82,The Alwyn North Fiel,Medium,0.11,0.14,0.16,The Alwyn North Fiel,Medium,-,-,-,1,3167,3170,3173,IHS Database,Medium,3700.42,3762.36,3824.3,IHS Database,Medium,109.44,115.78,122.12,The Millenium Atlas ,Medium,52.02,54.52,57.02,66.61,68.32,70.02,53.443875,63.119,71.3925,Not Selected,GPT Pressure Cells,High,24000,The Brent Field  Blo,Medium,0.2,330,3000,The Alwyn North Fiel,Medium,0.1,2,6,No,0.2,0.423,0.65,0.1,0.237,0.9,0.12,0.33,0.65,-,-,-,-,-,-,-,-,-,Kimmeridge Clay Formation,Valhall Formation,High,High,GPT Pressure Cells,Medium,High,IHS Database,Medium,High,IHS Database,Medium,Medium,Interpreted Horizons,Medium,Medium,Interpreted Horizons,Low,Medium,Interpreted Horizons,Low,Low,High,GPT Pressure Cells,35,Unknown,Unknown,The Millenium Atlas ,-,Medium,Medium,Jurassic of the CNS/ NNS,165,Unknown,Unknown,ARC GIS UNIT Shape F,1.5,Medium,Medium,The Millenium Atlas ,Low,Medium,IHS Database,Unknown,Unknown,-,High,Medium,Hydrocarbon Shapefil,Medium,High,IHS Database,Medium,High,IHS Database,High,High,Petroleum Geology of,Not Selected,Low,High,Petroleum Geology of,Unknown,Unknown,-,Not Selected,Low,High,Jurassic of the CNS/ NNS,Low,Medium,The Brent Field  Blo,Medium,Medium,The Brent Field  Blo,Low,Medium,The Brent Field  Blo,High,High,ARC GIS UNIT Shape F,-,-,-,35,0,0,0,4,5,0,12,41,97,IHS Database,-,-,-,-,-,-,-,-,-,-,-,Unknown,-,-,-,-,-,-,-,Unknown,-,-,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42616.515,3878.102865,0.044401801,0.791577792,0.080882771,32.008903,993.0381546,7.471391676,-,60.48263652,62.76973652,56.8071,61.62618652,135.92024,34,7.762765937,0.000444219,0.22925966,2.2871,0.000376112,0.000619932,0.001070376,-,-,-,-,-,-,-,-,-,-,-,-,-,979.69,54.52,56.8071,81.08657262,74.91369112,20.3,-,-,19,5,0,19,5,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
146,143,143000,Saline Aquifer,Lower Jurassic,Banks Group,Nansen Formation,-,-,-,Northern North Sea,Fully Confined (closed box),60.90336,1.264193,Nansen_003_02,133,144.77,154,0,1064.25,1182.5,1300.75,ARC GIS UNIT Shape F,Medium,16,43.5,68.5,Jurassic of the CNS/ NNS,Medium,1397,IHS Database,Medium,1,1,1,BGS Shapefiles,Medium,0.5,0.65,0.82,The Alwyn North Fiel,Medium,0.11,0.14,0.16,The Alwyn North Fiel,Medium,-,-,-,1,2839,2842,2845,IHS Database,Medium,3359.68,3437.72,3515.76,IHS Database,Medium,90.41,101.78,113.15,The Millenium Atlas ,Medium,43.7,46.2,48.7,60.08,61.62,63.16,47.170875,56.0014,64.0125,Not Selected,GPT Pressure Cells,High,24000,The Brent Field  Blo,Medium,0.2,330,3000,The Alwyn North Fiel,Medium,0.1,2,6,No,0.2,0.423,0.65,0.1,0.237,0.9,0.12,0.33,0.65,-,-,-,-,-,-,-,-,-,Amunsden Formation,Burton Formation,Medium,High,GPT Pressure Cells,Medium,High,IHS Database,Medium,High,IHS Database,Medium,Medium,Interpreted Horizons,Medium,Medium,Interpreted Horizons,Medium,Medium,Interpreted Horizons,Low,Low,High,GPT Pressure Cells,35,Medium,Medium,The Millenium Atlas ,-,Low,Medium,Jurassic of the CNS/ NNS,72,Unknown,Unknown,ARC GIS UNIT Shape F,4,Medium,Medium,The Millenium Atlas ,Low,Medium,IHS Database,Unknown,Unknown,-,Low,Low,Hydrocarbon Shapefil,High,High,IHS Database,High,High,IHS Database,High,High,Petroleum Geology of,Not Selected,Low,Unknown,Petroleum Geology of,Unknown,Unknown,-,Not Selected,Low,High,Jurassic of the CNS/ NNS,Low,Medium,The Brent Field  Blo,Medium,Medium,The Brent Field  Blo,Low,Medium,The Brent Field  Blo,Low,High,ARC GIS UNIT Shape F,-,-,-,331,2,26,0,0,13,0,19,106,497,IHS Database,-,-,-,-,-,-,-,-,-,-,-,Unknown,-,-,-,-,-,-,-,Unknown,-,-,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51438.75,4680.92625,0.036786469,0.795217829,0.080312087,28.7072878,1852.867098,16.24977088,-,52.19645795,56.39771795,50.40126,54.29708795,121.4375023,32.99788881,7.798462684,0.00041915,0.25418424,4.20126,0.000376112,0.000619932,0.001070376,-,-,-,-,-,-,-,-,-,-,-,-,-,1182.5,46.2,50.40126,74.53634989,67.74001858,20.3,-,-,39,17,0,39,17,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
147,144,144000,Saline Aquifer,Lower Jurassic,Banks Group,Nansen Formation,-,-,-,Northern North Sea,Fully Confined (closed box),61.153592,1.556621,Nansen_211_23,101,147.57,176,0,1904.04,2115.58,2327.16,ARC GIS UNIT Shape F,Medium,16,43.5,68.5,Jurassic of the CNS/ NNS,Medium,1434,IHS Database,Medium,1,1,1,BGS Shapefiles,Medium,0.5,0.65,0.82,The Alwyn North Fiel,High,0.11,0.14,0.16,The Alwyn North Fiel,High,-,-,-,1,2690,2693,2696,IHS Database,Medium,3300.34,3343.9,3387.47,IHS Database,Medium,96.86,102.25,107.64,The Millenium Atlas ,Medium,37.2,39.7,42.2,56.84,58.3,59.76,44.32125,52.7681,60.66,Not Selected,GPT Pressure Cells,High,24000,The Brent Field  Blo,High,0.2,330,3000,The Alwyn North Fiel,High,0.1,2,6,No,0.2,0.423,0.65,0.1,0.237,0.9,0.12,0.33,0.65,-,-,-,-,-,-,-,-,-,Amunsden Formation,Burton Formation,Low,High,GPT Pressure Cells,Medium,High,IHS Database,Medium,High,IHS Database,Medium,Medium,Interpreted Horizons,Medium,Medium,Interpreted Horizons,Medium,Medium,Interpreted Horizons,Medium,Low,High,GPT Pressure Cells,35,Medium,Medium,The Millenium Atlas ,-,Low,Medium,Jurassic of the CNS/ NNS,131,Unknown,Unknown,ARC GIS UNIT Shape F,2.5,Medium,High,The Millenium Atlas ,Low,Medium,IHS Database,Unknown,Unknown,-,High,Medium,Hydrocarbon Shapefil,High,High,IHS Database,Medium,High,IHS Database,High,Low,Petroleum Geology of,Not Selected,Low,Low,Petroleum Geology of,Unknown,Unknown,-,Not Selected,Low,High,Jurassic of the CNS/ NNS,Low,Medium,The Brent Field  Blo,Medium,Medium,The Brent Field  Blo,Low,Medium,The Brent Field  Blo,High,High,ARC GIS UNIT Shape F,-,-,-,441,14,28,2,26,48,4,49,241,853,IHS Database,-,-,-,-,-,-,-,-,-,-,-,Unknown,-,-,-,-,-,-,-,Unknown,-,-,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,92027.73,8374.52343,0.020561737,0.7737701,0.074045408,27.2074687,3144.478262,53.0211758,-,46.25189431,54.04318431,47.49129,50.14753931,125.0302915,34.99814333,7.588131242,0.000430258,0.246044082,7.79129,0.000376112,0.000619932,0.001070376,-,-,-,-,-,-,-,-,-,-,-,-,-,2115.58,39.7,47.49129,72.39115113,65.522187,20.3,-,-,88,49,19,88,49,19,2,43.86269082,11,47.47019469,-,-,-,-,-,-,-,-,-,-,3,46.27978587,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
