storageunitid,code,sort_order,unitdesignate_trans,stratigraphy_age_trans,stratigraphy_group_trans,stratigraphy_form_trans,stratigraphy_member_trans,stratigraphy_bed,predominant_lithology_trans,geographic_area_trans,storage_unit_type_trans,lat,lon,description,depthmin,depthml,depthmax,pressure_analysis,areamin,areaml,areamax,areasource_trans,area_confidence_trans,grossthicknessmin,grossthicknessml,grossthicknessmax,grossthicknesssource_trans,grossthickness_confidence_trans,estimatereliefml,estimatereliefsource_trans,estimaterelief_confidence_trans,arealsandmin,arealsandml,arealsandmax,arealsandsource_trans,arealsand_confidence_trans,ntgmin,ntgml,ntgmax,ntgsource_trans,ntg_confidence_trans,porositymin,porosityml,porositymax,porositysource_trans,porosity_confidence_trans,diplengthwidthmin,diplengthwidthml,diplengthwidthmax,shape_factor,shallowestdepthmin,shallowestdepthml,shallowestdepthmax,shallowestdepth_source_trans,shallowestdepth_confidence_trans,meandepthmin,meandepthml,meandepthmax,depthsource_trans,depth_confidence_trans,formationtempmin,formationtempml,formationtempmax,formationtempsource_trans,formationtemp_confidence_trans,porepressuremin,porepressureml,porepressuremax,lithostaticpressuremin,lithostaticpressureml,lithostaticpressuremax,fracturepressuremin,fracturepressureml,fracturepressuremax,stressfield_trans,pressuresource_trans,pressure_confidence_trans,salinity,salinitysource_trans,salinity_confidence_trans,storagepermeabilitymin,storagepermeabilityml,storagepermeabilitymax,storagepermeabilitysource_trans,storagepermeability_confidence_trans,storageefficiencymin,storageefficiencyml,storageefficiencymax,extendabove800mtvdss_trans,irreducible_water_saturationmin,irreducible_water_saturationml,irreducible_water_saturationmax,co2endpoint_relpermeabilitymin,co2endpoint_relpermeabilityml,co2endpoint_relpermeabilitymax,sweep_efficiencymin,sweep_efficiencyml,sweep_efficiencymax,ave_gross_prod_rate_per_wellmin,ave_gross_prod_rate_per_wellml,ave_gross_prod_rate_per_wellmax,max_cum_prod_per_wellmin,max_cum_prod_per_wellml,max_cum_prod_per_wellmax,ave_water_prod_rate_per_wellmin,ave_water_prod_rate_per_wellml,ave_water_prod_rate_per_wellmax,lithostratigraphic_name_primary,lithostratigraphic_name_sec,fpc_failure_trans,fpc_confidence_trans,fpc_source_trans,sealreactivity_failure_trans,sealreactivity_confidence_trans,sealreactivity_source_trans,degradation_failure_trans,degradation_confidence_trans,degradation_source_trans,density_failure_trans,density_confidence_trans,density_source_trans,throwfault_failure_trans,throwfault_confidence_trans,throwfault_source_trans,verticalextent_failure_trans,verticalextent_confidence_trans,verticalextent_source_trans,isolation_failure_trans,isolation_severity_trans,isolation_confidence_trans,isolation_source_trans,structural,structural_failure_trans,structural_confidence_trans,structural_source_trans,ddf,ddf_failure_trans,ddf_confidence_trans,ddf_source_trans,dipdirection,dipdirection_failure_trans,dipdirection_confidence_trans,dipdirection_source_trans,dip,dip_failure_trans,dip_confidence_trans,dip_source_trans,rugosity_failure_trans,rugosity_confidence_trans,rugosity_source_trans,hydrodynamics_failure_trans,hydrodynamics_confidence_trans,hydrodynamics_source_trans,pssu_failure_trans,pssu_confidence_trans,pssu_source_trans,welldensity_likelihood_trans,welldensity_confidence_trans,welldensity_source_trans,vintage_likelihood_trans,vintage_confidence_trans,vintage_source_trans,mgc_failure_trans,mgc_confidence_trans,mgc_source_trans,mineralogical_trans,mi_failure_trans,mi_confidence_trans,mi_source_trans,risk_salinity_failure_trans,risk_salinity_confidence_trans,risk_salinity_source_trans,brine_trans,scv_failure_trans,scv_confidence_trans,scv_source_trans,sch_failure_trans,sch_confidence_trans,sch_source_trans,sfc_failure_trans,sfc_confidence_trans,sfc_source_trans,diagenesis_failure_trans,diagenesis_confidence_trans,diagenesis_source_trans,migration_failure_trans,migration_confidence_trans,migration_source_trans,devtype_trans,oilexport_trans,gasexport_trans,activeoilproduction,activemiscwells,misinjectionwells,miscwells,activegasproduction,activewaterinjection,activegasinjection,suspendedwells,abandonedwells,totalwells,wellsource_trans,gocgwc,owc,depthcrest,oilsaturation,oilcompressibility,oilgravity,oilspecificgravity,gasoilratio,gassaturation,gasgravity,fluidpvtsource_trans,fluidpvt_confidence_trans,stoiip,giip,cumoilproduction,cumwaterproduction,cumgasinjection,cumwaterinjection,hydrocarbonsource_trans,hydrocarbon_confidence_trans,cop,copsource_trans,cop_confidence_trans,reference_depth,virgin_reservoir_pressure,virgin_reservoir_temp,gas_compress_factor,oil_formation_vol,water_formation_vol,solution_gas_oil_ratio,condensate_gas_ratio,api_gas_condensate,cum_sales_gas,cum_fuelflare_gas,cum_condensate_prod,condensate_formation_vol,oil_viscosity_at_rev_cond,gas_viscosity_at_rev_cond,grv,porevolume,thicknessarea,codensity,coviscosity,hydrostatic,coheight,pressurecapacity,pvxefactor,initialporepressureatcentroid,finalporepressureatcentroid,finalmaxporepressureshallowest,averageporepressureatcentroid,formationtempatcentrioddepth,temperaturegradient,co2pressuregradientatstorage,formationwatercompress,fluidviscocity,aquifercapacity,rockcompressmin,rockcompressml,rockcompressmax,co2density_ref_depth_virgin_res,co2viscos_ref_depth_virgin_res,estimated_inj_rate_per_well,max_cum_inj_per_well,gas_formation_volume,cum_gas_production,gas_shrinkage_factor,hydrocarbon_storage_capacity,buoyant_trapping_capacity,mc_totalcompressibility,mc_pred_migration_velocity,mc_pore_space_util,mc_open_aquifer_cap,scaled_formation_area,initial_pore_pressure,max_pressure,lithostatic_pressure_centroid,fracture_pressure_centroid,pvmultcombineddev,PVMult_FullyConfined,totalCompressibility,mc_theoretical_capacity_p10,mc_theoretical_capacity_p50,mc_theoretical_capacity_p90,theoretical_capacity_inc_daugthers_p10,theoretical_capacity_inc_daugthers_p50,theoretical_capacity_inc_daugthers_p90,injmodelwellsrate2years10,injmodelpressrate2years10,injmodelwellsrate5years10,injmodelpressrate5years10,injmodelwellsrate10years10,injmodelpressrate10years10,injmodelwellsrate15years10,injmodelpressrate15years10,injmodelwellsrate20years10,injmodelpressrate20years10,injmodelwellsrate40years10,injmodelpressrate40years10,injmodelwellsrate60years10,injmodelpressrate60years10,injmodelwellsrate2years20,injmodelpressrate2years20,injmodelwellsrate5years20,injmodelpressrate5years20,injmodelwellsrate10years20,injmodelpressrate10years20,injmodelwellsrate15years20,injmodelpressrate15years20,injmodelwellsrate20years20,injmodelpressrate20years20,injmodelwellsrate40years20,injmodelpressrate40years20,injmodelwellsrate60years20,injmodelpressrate60years20,injmodelwellsrate2years30,injmodelpressrate2years30,injmodelwellsrate5years30,injmodelpressrate5years30,injmodelwellsrate10years30,injmodelpressrate10years30,injmodelwellsrate15years30,injmodelpressrate15years30,injmodelwellsrate20years30,injmodelpressrate20years30,injmodelwellsrate40years30,injmodelpressrate40years30,injmodelwellsrate60years30,injmodelpressrate60years30,injmodelwellsrate2years40,injmodelpressrate2years40,injmodelwellsrate5years40,injmodelpressrate5years40,injmodelwellsrate10years40,injmodelpressrate10years40,injmodelwellsrate15years40,injmodelpressrate15years40,injmodelwellsrate20years40,injmodelpressrate20years40,injmodelwellsrate40years40,injmodelpressrate40years40,injmodelwellsrate60years40,injmodelpressrate60years40,injmodelwellsrate2years50,injmodelpressrate2years50,injmodelwellsrate5years50,injmodelpressrate5years50,injmodelwellsrate10years50,injmodelpressrate10years50,injmodelwellsrate15years50,injmodelpressrate15years50,injmodelwellsrate20years50,injmodelpressrate20years50,injmodelwellsrate40years50,injmodelpressrate40years50,injmodelwellsrate60years50,injmodelpressrate60years50,injmodelwellsrate2years60,injmodelpressrate2years60,injmodelwellsrate5years60,injmodelpressrate5years60,injmodelwellsrate10years60,injmodelpressrate10years60,injmodelwellsrate15years60,injmodelpressrate15years60,injmodelwellsrate20years60,injmodelpressrate20years60,injmodelwellsrate40years60,injmodelpressrate40years60,injmodelwellsrate60years60,injmodelpressrate60years60,injmodelwellsrate2years70,injmodelpressrate2years70,injmodelwellsrate5years70,injmodelpressrate5years70,injmodelwellsrate10years70,injmodelpressrate10years70,injmodelwellsrate15years70,injmodelpressrate15years70,injmodelwellsrate20years70,injmodelpressrate20years70,injmodelwellsrate40years70,injmodelpressrate40years70,injmodelwellsrate60years70,injmodelpressrate60years70,injmodelwellsrate2years80,injmodelpressrate2years80,injmodelwellsrate5years80,injmodelpressrate5years80,injmodelwellsrate10years80,injmodelpressrate10years80,injmodelwellsrate15years80,injmodelpressrate15years80,injmodelwellsrate20years80,injmodelpressrate20years80,injmodelwellsrate40years80,injmodelpressrate40years80,injmodelwellsrate60years80,injmodelpressrate60years80,injmodelwellsrate2years90,injmodelpressrate2years90,injmodelwellsrate5years90,injmodelpressrate5years90,injmodelwellsrate10years90,injmodelpressrate10years90,injmodelwellsrate15years90,injmodelpressrate15years90,injmodelwellsrate20years90,injmodelpressrate20years90,injmodelwellsrate40years90,injmodelpressrate40years90,injmodelwellsrate60years90,injmodelpressrate60years90,injmodelwellsrate2years100,injmodelpressrate2years100,injmodelwellsrate5years100,injmodelpressrate5years100,injmodelwellsrate10years100,injmodelpressrate10years100,injmodelwellsrate15years100,injmodelpressrate15years100,injmodelwellsrate20years100,injmodelpressrate20years100,injmodelwellsrate40years100,injmodelpressrate40years100,injmodelwellsrate60years100,injmodelpressrate60years100,
70,70.000,70000,Saline Aquifer,Triassic,Heron Group,Skagerrak Formation,Judy Sandstone Member,-,-,Central North Sea,Fully Confined (closed box),56.83,2.22,Judy_030_07,75,77.5,80,0,91.8,102,112.2,ARC GIS UNIT Shape F,Medium,94,235,376,Triassic  Permian & ,Medium,410.1,IHS Database,Medium,1,1,1,BGS Shapefiles,Medium,0.3,0.44,0.44,Jade Field  an innov,Medium,0.12,0.13,0.14,Jade Field  an innov,High,-,-,-,1,4220.25,4435.25,4438.25,IHS Database,Medium,4462.84,4962.84,5462.84,IHS Database,Low,167.66,176.53,185.41,The Millenium Atlas ,Medium,81.9,86,90.1,95.2,97.6,100,-,97.093125,99.860625,Not Selected,IHS Database,Medium,155.2,Judgement/Analogue,Medium,0.1,0.5,1,Jade Field  an innov,High,0.1,2,6,No,0.2,0.423,0.65,0.1,0.237,0.9,0.12,0.33,0.65,-,-,-,-,-,-,-,-,-,Julius Mudstone,Hod Formation,Medium,Medium,IHS Database,Medium,Medium,The Millenium Atlas ,Low,Medium,The Millenium Atlas ,Medium,Medium,Interpreted Horizons,Medium,Medium,Interpreted Horizons,Medium,Medium,Interpreted Horizons,Medium,Medium,Low,Integrated study of ,118,Low,Medium,The Millenium Atlas ,-,High,Medium,Jade Field  an innov,10,Unknown,Unknown,ARC GIS UNIT Shape F,12,High,High,The Millenium Atlas ,Low,Low,IHS Database,Unknown,Unknown,-,High,Medium,Hydrocarbon Shapefil,Low,High,IHS Database,High,High,IHS Database,High,High,Integrated study of ,Yes,Low,High,Integrated study of ,Unknown,Unknown,-,Not Selected,Medium,Medium,Jade Field  an innov,Medium,Low,Triassic  Permian & ,Medium,Low,Integrated study of ,Low,Low,Jade Field  an innov,Low,High,ARC GIS UNIT Shape F,-,-,-,0,0,0,0,0,0,0,0,2,2,IHS Database,-,-,-,-,-,-,-,-,-,-,-,Unknown,-,-,-,-,-,-,-,Unknown,-,-,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23970,1371.084,2.3039215686275,0.79391666805345,0.082657017832741,44.744782975,606.88276071246,1.9530887972922,-,91.310668181,92.694480681,87.3838125,92.002574431,196.57728993856,37.99785806888,7.7857025885997,0.00065611942986959,0.15755797756368,1.3838125,0.00038599495716648,0.00064047979288809,0.0011149047898224,-,-,-,-,-,-,-,-,-,-,-,-,-,102,86,87.3838125,109.20989436898,108.64272464348,20.3,-,-,5,2,0,5,2,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
71,71.000,71000,Saline Aquifer,Triassic,Heron Group,Hopeman Sandstone Formation,-,-,-,Central North Sea,Open  no identified structural/ stratigraphic confinement,58.21,-2.66,Hopeman_012_24,40,58,76,0,2739.51,3043.87,3348.29,ARC GIS UNIT Shape F,Medium,95.12,108.73,122.34,IHS Database,High,2821,IHS Database,Medium,1,1,1,BGS Shapefiles,Medium,0.9,1,1,Triassic  Permian & ,Medium,0.06,0.15,0.23,Fault Related Quartz,Medium,-,-,-,1,800,800,800,IHS Database,Medium,1946.75,2155.75,2364.74,IHS Database,Medium,33.6,36,38.4,The Millenium Atlas ,Medium,8.1,8.1,8.1,15.5,16.1,16.8,9.6,12.8,18,Not Selected,Judgement/Analogue,Low,48156.98,Judgement/Analogue,Medium,0.2,5,125,The Auk Field  Block,Low,0.1,2,6,Yes,0.2,0.423,0.65,0.1,0.237,0.9,0.12,0.33,0.65,-,-,-,-,-,-,-,-,-,Smith Bank Formation,Skagerrak Formation,High,Low,Judgement/Analogue,Medium,Medium,https //www.og.decc.,Medium,Medium,https //www.og.decc.,Medium,Low,Interpreted Horizons,Medium,Low,Interpreted Horizons,Medium,Low,Interpreted Horizons,High,High,Medium,Compartmentalization,78,Medium,Medium,The Millenium Atlas ,-,Low,Medium,The Geology of Scotl,71,Medium,Medium,ARC GIS UNIT Shape F,3.7,Medium,Medium,The Millenium Atlas ,Low,Medium,IHS Database,Unknown,Unknown,-,Low,High,Hydrocarbon Shapefil,Low,High,IHS Database,High,High,IHS Database,Medium,High,Complex star dunes a,Yes,Low,Low,Judgement/Analogue,Unknown,Unknown,-,Not Selected,Low,Medium,Triassic  Permian & ,Low,Low,Triassic  Permian & ,High,High,Compartmentalization,Medium,High,Triassic  Permian & ,Low,High,ARC GIS UNIT Shape F,-,-,-,42,1,1,0,0,11,0,2,45,102,IHS Database,-,-,-,-,-,-,-,-,-,-,-,Unknown,-,-,-,-,-,-,-,Unknown,-,-,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,330959.9851,49643.997765,0.035720973628966,0.60646782261969,0.052477191757346,8.15272,830.40909466678,-,602.14974461353,21.746843925,21.746843925,8.1,21.746843925,83.45125,35,5.9474479960845,0.00039081741677182,0.37892680629889,3.42,0.00036713844445579,0.00060139574818803,0.0010305200182975,-,-,-,-,-,-,-,-,-,-,2.1543013142509,0.6,180.64492338406,1980.0597819459,21.746843925,31.0428,43.38446875,34.492,20.3,0.92235699985035,0.00099221316495985,301,139,61,301,139,61,6,29.775195635801,13,30.877367706888,30,31.023239557053,58,31.034329500195,-,-,-,-,-,-,6,29.867992043843,16,30.730467872416,-,-,-,-,-,-,-,-,-,-,6,30.32513232137,20,30.998658617822,-,-,-,-,-,-,-,-,-,-,6,30.755044738891,-,-,-,-,-,-,-,-,-,-,-,-,7,30.340926924812,-,-,-,-,-,-,-,-,-,-,-,-,7,30.880277297372,-,-,-,-,-,-,-,-,-,-,-,-,8,30.799005310459,-,-,-,-,-,-,-,-,-,-,-,-,9,30.897726448853,-,-,-,-,-,-,-,-,-,-,-,-,11,30.807834126289,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
72,72.000,72000,Saline Aquifer,Mid/Upper Jurassic,Fladen Group,Hugin Formation,-,-,-,Northern North Sea,Fully Confined (closed box),59.551775,1.778049,Hugin_009_14,115,122.24,125,0,223.68,248.53,273.38,ARC GIS UNIT Shape F,Medium,139,215.5,292,IHS Database,Low,1196.23,IHS Database,Medium,1,1,1,BGS Shapefiles,Medium,0.72,0.8,0.88,The Maureen Field  B,Medium,0.18,0.2,0.22,The Maureen Field  B,Medium,-,-,-,1,3330,3336,3339,IHS Database,Medium,3556.05,4061.87,4567.69,IHS Database,Low,90.1,101.8,113.4,The Millenium Atlas ,Low,63.69,66.19,68.69,69.44,71.22,73.01,56.56125,66.7212,75.1275,Not Selected,GPT Pressure Cells,High,0,IHS Database,High,5,75,150,The Maureen Field  B,Medium,0.1,2,6,No,0.2,0.423,0.65,0.1,0.237,0.9,0.12,0.33,0.65,-,-,-,-,-,-,-,-,-,Heather Formation,Macbeth Formation,Low,High,GPT Pressure Cells,High,High,IHS Database,Medium,High,IHS Database,Medium,Medium,Interpreted Horizons,Medium,Medium,Interpreted Horizons,Medium,Medium,Interpreted Horizons,Low,Low,High,GPT Pressure Cells,32,Medium,Medium,The Millenium Atlas ,-,Medium,Medium,The Maureen Field  B,270,Unknown,Unknown,ARC GIS UNIT Shape F,10,High,High,The Millenium Atlas ,Low,Low,IHS Database,Unknown,Unknown,no info,Medium,Low,Hydrocarbon Shapefil,Low,High,IHS Database,High,High,IHS Database,Medium,Medium,United Kingdom Oil a,Yes,Low,Low,Judgement/Analogue,Low,High,IHS Database,Not Selected,Low,Medium,Jurassic of the CNS/ NNS,Low,Medium,The Maureen Field  B,Low,Medium,United Kingdom Oil a,Low,Medium,The Maureen Field  B,High,High,ARC GIS UNIT Shape F,-,-,-,0,0,0,0,0,0,0,0,5,5,IHS Database,-,-,-,-,-,-,-,-,-,-,-,Unknown,-,-,-,-,-,-,-,Unknown,-,-,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53558.215,8569.3144,0.86709853941174,0.84230879535058,0.096367859644739,33.6798424,0,0,-,73.496534833,67.355614833,60.04908,70.426074833,122.20965407674,28.117505995204,8.2602696633645,0.00043674998006718,0.24046752419332,0,0.0003319718859348,0.00052989193460979,0.00087971121259128,-,-,-,-,-,-,-,-,-,-,-,-,-,248.53,66.19,60.04908,86.71654118705,81.238861104317,20.3,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
73,73.000,73000,Saline Aquifer,Mid/Upper Jurassic,Humber Group,Kimmeridge Clay Formation,Burns Sandstone Member,-,-,Central North Sea,Open  no identified structural/ stratigraphic confinement,58.01053,-0.029115,Burns_015_26,114,127,134,0,291.99,324.43,356.87,ARC GIS UNIT Shape F,Medium,219.03,246.84,274.66,IHS Database,Low,193,IHS Database,Medium,1,1,1,BGS Shapefiles,Medium,0.63,0.7,0.77,Prospect 12/24A,Medium,0.1,0.15,0.2,Prospect 12/24A,Medium,-,-,-,1,2097,3901,5705,IHS Database,Medium,3867.65,4368.43,4869.2,IHS Database,Low,128,138.34,148.69,The Millenium Atlas ,Medium,39.3,41,42.7,84.2,86.4,88.5,32.980125,84.7033,128.3625,Not Selected,GPT Pressure Cells,High,96893.48,Judgement/Analogue,Medium,0,250,1000,Prospect 12/24A,Medium,0.1,2,6,No,0.2,0.423,0.65,0.1,0.237,0.9,0.12,0.33,0.65,-,-,-,-,-,-,-,-,-,Kimmeridgian Claystone,Cromer Knoll Group,Low,High,GPT Pressure Cells,Medium,High,IHS Database,Low,High,IHS Database,Medium,Low,Interpreted Horizons,Medium,Medium,Interpreted Horizons,Low,Medium,Interpreted Horizons,Low,Low,High,GPT Pressure Cells,78,Medium,Medium,The Millenium Atlas ,-,Medium,Medium,Petroleum Geology of,185,Unknown,Unknown,ARC GIS UNIT Shape F,8,Unknown,Unknown,The Millenium Atlas ,High,Medium,IHS Database,Unknown,Unknown,-,Low,Medium,Hydrocarbon Shapefil,Medium,High,IHS Database,Low,High,IHS Database,High,Low,North Sea Formation ,Yes,Unknown,Unknown,Judgement/Analogue,Unknown,Unknown,-,Not Selected,Medium,Low,Jurassic of the CNS/ NNS,Low,Low,Jurassic of the CNS/ NNS,Medium,Medium,Interpreted Horizons,Low,Low,Prospect 12/24A,Low,High,ARC GIS UNIT Shape F,-,-,-,2,0,2,0,0,0,0,2,14,20,IHS Database,-,-,-,-,-,-,-,-,-,-,-,Unknown,-,-,-,-,-,-,-,Unknown,-,-,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,80082.3012,8408.641626,0.76084209228493,0.64618405606698,0.058141564583629,39.3670759,9448.4536134513,-,108.67060303805,45.705103637,45.705103637,41,45.705103637,153.9577457575,33.41194565496,6.3369331826321,0.00044054530812549,0.23796744732964,35.23297,0.00036713844445579,0.00060139574818803,0.0010305200182975,-,-,-,10,-,-,-,-,-,-,189.82191156487,0.6,32.601180911414,47.103240443571,45.705103637,85.367442485799,96.752717764676,94.852713873109,20.3,4.1325819235982,0.0010419410563135,47,28,12,47,28,12,4,49.327444835605,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
74,74.000,74000,Saline Aquifer,Mid/Upper Jurassic,Humber Group,Kimmeridge Clay Formation,Burns Sandstone Member,-,-,Central North Sea,Open  with identified structural/ stratigraphic confinement,58.250281,-1.778705,Burns_013_21,39,89.63,136,0,8029.26,8921.38,9813.54,ARC GIS UNIT Shape F,Medium,230.35,262.38,294.4,IHS Database,High,2955,IHS Database,Medium,1,1,1,BGS Shapefiles,Medium,0.63,0.7,0.77,Prospect 12/24A,Medium,0.1,0.15,0.2,Prospect 12/24A,Medium,-,-,-,1,800,800,800,IHS Database,Medium,2477.86,2622.7,2767.55,IHS Database,Medium,29.6,34,38.4,The Millenium Atlas ,Medium,8.1,8.1,8.1,15.1,15.8,16.4,9.6,12.8,18,Not Selected,Judgement/Analogue,Low,46769.84,Judgement/Analogue,Medium,0,250,1000,Prospect 12/24A,Medium,0.1,2,6,Yes,0.2,0.423,0.65,0.1,0.237,0.9,0.12,0.33,0.65,-,-,-,-,-,-,-,-,-,Kimmeridgian Claystone,Cromer Knoll Group,High,Low,Judgement/Analogue,Medium,High,IHS Database,Medium,High,IHS Database,Medium,Medium,Interpreted Horizons,Medium,Low,Interpreted Horizons,Low,Medium,Interpreted Horizons,Medium,Low,Low,GPT Pressure Cells,78,Medium,Medium,The Millenium Atlas ,-,Medium,Medium,Petroleum Geology of,135,Low,Low,ARC GIS UNIT Shape F,2.5,Medium,Low,The Millenium Atlas ,High,Medium,IHS Database,Medium,Low,The Claymore Field  ,Low,Medium,Hydrocarbon Shapefil,Medium,High,IHS Database,Medium,High,IHS Database,High,High,United Kingdom Oil a,Yes,Medium,High,United Kingdom Oil a,Unknown,Unknown,-,Not Selected,Medium,Low,Jurassic of the CNS/ NNS,Low,Low,Jurassic of the CNS/ NNS,Medium,Medium,Interpreted Horizons,Low,Low,Prospect 12/24A,Low,High,ARC GIS UNIT Shape F,-,-,-,105,1,11,0,8,22,0,21,243,411,IHS Database,-,-,-,-,-,-,-,-,-,-,-,Unknown,-,-,-,-,-,-,-,Unknown,-,-,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2340791.6844,245783.126862,0.029410248190302,0.64079700084671,0.056763084388781,8.15272,904.33221494726,-,3149.9418110379,26.44711593,26.44711593,8.1,26.44711593,93.23775,32.5,6.2841039482034,0.00039544651798358,0.34005446135853,3.42,0.00036713844445579,0.00060139574818803,0.0010305200182975,-,-,-,10,-,-,-,-,-,-,61.802749524515,0.6,944.98254331138,4743.7246187166,26.44711593,37.76688,51.798325,41.9632,20.3,1.1284019268067,0.0009968422661716,1257,841,345,1281,837,394,2,26.87616166072,5,27.040522322982,10,27.338779411361,15,27.645426376045,20,27.955508330929,40,29.209180912873,60,30.471243371121,4,26.840611355825,10,27.209416335026,20,27.836252625998,30,28.467283855122,40,29.100032579346,80,31.637699857448,-,-,6,26.917373997653,15,27.481715814975,30,28.430393060937,45,29.381866932334,60,30.334485800464,-,-,-,-,8,27.020475362925,20,27.778127148665,40,29.046960787715,60,30.317891895842,80,31.589681751519,-,-,-,-,10,27.133721529394,25,28.083792535669,50,29.672108743048,75,31.262102925688,-,-,-,-,-,-,12,27.25190256207,30,28.39394741494,60,30.301409278268,90,32.210269454313,-,-,-,-,-,-,14,27.372842634458,35,28.706606834527,70,30.933021832444,-,-,-,-,-,-,-,-,16,27.495476000536,40,29.020800485683,80,31.566048292338,-,-,-,-,-,-,-,-,18,27.619220678791,45,29.335999407602,90,32.199999805762,-,-,-,-,-,-,-,-,20,27.743732622307,50,29.651891365792,-,-,-,-,-,-,-,-,-,-,
